author,content,retweet,new_june_2018
prettylaraplace,"30-year-old Donaldsonville man dies in crash on La. 3089, hit 18-wheeler  #news",1,0
prettylaraplace,Third special session likely as budget negotiations continue  #business #news,1,0
prettylaraplace,Report: Air Force's case for cutting A-10 weak  #politics,1,0
prettylaraplace,Obama health care law survives second Supreme Court fight  #health,1,0
prettylaraplace,Rep. MIke Johnson defends work for state in abortion case  #news,1,0
prettylaraplace,"NHL Draft: Sharp, Skinner Both on Trade Block: Even though the NHL Draft doesn't start until Friday night, there are already ...  #sports",1,0
prettylaraplace,"#local NHL Draft: Sharp, Skinner Both on Trade Block",1,0
_billy_moyer_,#politics SCOTUS overrules gay marriage bans. Cons rally,1,0
_billy_moyer_,"GOP Bill To Privatize Wine, Liquor Sales Under Construction  #news",1,0
_billy_moyer_,Man gets 15 years to life for beating girlfriend to death near Lake Merritt  #news,1,0
_billy_moyer_,Report: Air Force's case for cutting A-10 weak  #politics,1,0
_billy_moyer_,Michigan companies praise same-sex ruling  #politics,1,0
_billy_moyer_,Best week in Washington: Obama's legacy  #politics,1,0
_billy_moyer_,"2 suspects rush into Chevron, rob and pistol-whip store clerk  #news",1,0
_billy_moyer_,Rep. MIke Johnson defends work for state in abortion case  #news,1,0
_billy_moyer_,Obama health care law survives second Supreme Court fight  #health,1,0
_billy_moyer_,"Growing herbs, for a healthy body, mind and spirit  #health #news",1,0
_billy_moyer_,"NHL Draft: Sharp, Skinner Both on Trade Block: Even though the NHL Draft doesn't start until Friday night, there are already ...  #sports",1,0
prettylaraplace,Car break-in suspects caught after brief foot chase: Cleveland Heights police blotter: Three teenage boys led police on a foot...  #crime,1,0
_billy_moyer_,Supreme Court declares nationwide right to same-sex marriage  #politics,1,0
dorothiebell,"#news #Chicago Report: Penguins, Bruins, Canadiens Among Those Expressing Serious Interest In Blackhawksâ€?Patrick Sharp",1,0
dorothiebell,"2 suspects rush into Chevron, rob and pistol-whip store clerk  #news",1,0
dorothiebell,Supreme Court declares nationwide right to same-sex marriage  #politics,1,0
dorothiebell,"Growing herbs, for a healthy body, mind and spirit  #health #news",1,0
dorothiebell,"NHL Draft: Sharp, Skinner Both on Trade Block: Even though the NHL Draft doesn't start until Friday night, there are already ...  #sports",1,0
dorothiebell,Report: Air Force's case for cutting A-10 weak  #politics,1,0
evewebster373,Francisco Lindor continues reaching early milestones: Indians shortstop Francisco Lindor co... http://t.co/Wv3OSdU8aZ #Cleveland #sports,1,0
evewebster373,Third special session likely as budget negotiations continue  #business #news,1,0
evewebster373,"#health California's vaccine bill passes Assembly, next hurdle: Gov. Jerry Brown",1,0
evewebster373,Rep. MIke Johnson defends work for state in abortion case  #news,1,0
evewebster373,Supreme Court declares nationwide right to same-sex marriage  #politics,1,0
evewebster373,Escaped Prisoner Richard Matt Shot and Killed By Police  #local,1,0
evewebster373,Local Pastor Gives Thoughts On Supreme Court Ruling  #local #Memphis,1,0
evewebster373,Man gets 15 years to life for beating girlfriend to death near Lake Merritt  #news,1,0
evewebster373,Car break-in suspects caught after brief foot chase: Cleveland Heights police blotter: Three teenage boys led police on a foot...  #crime,1,0
evewebster373,"N.Y. prison escapee shot, killed; other inmate sought  #news",1,0
evewebster373,Escaped murderer Richard Matt fatally shot by police: Second inmate David Sweat still on the loose Â Â Â Â Â Â Â  http://t.co/AjTh6EOAmF #breaking,1,0
evewebster373,#tech Obama health care law survives second Supreme Court fight,1,0
evewebster373,Obama health care law survives second Supreme Court fight  #health,1,0
hollydler,Sports world reacts to Supreme Court gay marriage ruling  #sports,1,0
hollydler,Best week in Washington: Obama's legacy  #politics,1,0
hollydler,New York Escaped Prisoner Richard Matt Is Reported Killed  #news,1,0
hollydler,"2 suspects rush into Chevron, rob and pistol-whip store clerk  #news",1,0
dutisite,Correction: Abortion Decline-Illinois story  #health,1,1
dutisite,Missing Clinton emails likely to raise new questions  #politics,1,1
dutisite,"#politics California's vaccine bill passes Assembly, next hurdle: Gov. Jerry Brown",1,1
dutisite,Third special session likely as budget negotiations continue  #business #news,1,1
dutisite,Celebrity photos of the week  #showbiz,1,1
hollydler,Michigan companies praise same-sex ruling  #politics,1,0
hollydler,Lifestyle changes may not cure obesity: study  #health,1,0
hollydler,Donald Trump's war with Univision gets nasty  #entertainment,1,0
hollydler,"#news #Chicago Report: Penguins, Bruins, Canadiens Among Those Expressing Serious Interest In Blackhawksâ€?Patrick Sharp",1,0
politweecs,"Russian Pr.  #Putin called  #Obama discussed #IslamicState, situation in #Ukraine #Syria #Iran nuclear negotiations http://t.co/q3TVCIamF6",0,0
cynthiamhunter,"#politics California's vaccine bill passes Assembly, next hurdle: Gov. Jerry Brown",1,0
cynthiamhunter,Best week in Washington: Obama's legacy  #politics,1,0
cynthiamhunter,Michigan companies praise same-sex ruling  #politics,1,0
cynthiamhunter,South Texas police officer arrested for soliciting prostitute  #local #news,1,0
cynthiamhunter,"2 suspects rush into Chevron, rob and pistol-whip store clerk  #news",1,0
cynthiamhunter,City vehicles targeted by thieves: Shaker Heights police blotter: City workers told Shaker Heights police someone broke into a...  #crime,1,0
cynthiamhunter,New York Escaped Prisoner Richard Matt Is Reported Killed  #news,1,0
cynthiamhunter,Sports world reacts to Supreme Court gay marriage ruling  #sports,1,0
cynthiamhunter,Reports: Escaped N.Y. murderer shot and killed by police: DNA evidence reportedly found at a ... http://t.co/Y9O50MIgaa #Cleveland #news,1,0
cynthiamhunter,Francisco Lindor continues reaching early milestones: Indians shortstop Francisco Lindor co... http://t.co/Wv3OSdU8aZ #Cleveland #sports,1,0
cynthiamhunter,Correction: Abortion Decline-Illinois story  #health,1,0
dutisite,Rep. MIke Johnson defends work for state in abortion case  #news,1,1
dutisite,Michigan companies praise same-sex ruling  #politics,1,1
dutisite,"Growing herbs, for a healthy body, mind and spirit  #health #news",1,1
dutisite,Supreme Court declares nationwide right to same-sex marriage  #politics,1,1
dutisite,Donald Trump's war with Univision gets nasty  #entertainment,1,1
dutisite,Reports: Escaped N.Y. murderer shot and killed by police: DNA evidence reportedly found at a ... http://t.co/Y9O50MIgaa #Cleveland #news,1,1
jenn_abrams,Smells like petrol spirit http://t.co/JorqwXcX5a,0,0
ryanmaxwell_1,Correction: Abortion Decline-Illinois story  #health,1,0
ryanmaxwell_1,Best week in Washington: Obama's legacy  #politics,1,0
ryanmaxwell_1,Michigan companies praise same-sex ruling  #politics,1,0
ryanmaxwell_1,New York Escaped Prisoner Richard Matt Is Reported Killed  #news,1,0
ryanmaxwell_1,Reports: Escaped N.Y. murderer shot and killed by police: DNA evidence reportedly found at a ... http://t.co/Y9O50MIgaa #Cleveland #news,1,0
ryanmaxwell_1,City vehicles targeted by thieves: Shaker Heights police blotter: City workers told Shaker Heights police someone broke into a...  #crime,1,0
ryanmaxwell_1,South Texas police officer arrested for soliciting prostitute  #local #news,1,0
ryanmaxwell_1,"GOP Bill To Privatize Wine, Liquor Sales Under Construction  #news",1,0
ryanmaxwell_1,Historic gay marriage ruling stirs emotion across US  #Texas,1,0
ryanmaxwell_1,"#local NHL Draft: Sharp, Skinner Both on Trade Block",1,0
ryanmaxwell_1,#local #news Paradise Valley police hunting for thieves,1,0
clydedaws0n,"2 suspects rush into Chevron, rob and pistol-whip store clerk  #news",1,0
clydedaws0n,Michigan companies praise same-sex ruling  #politics,1,0
clydedaws0n,Sports world reacts to Supreme Court gay marriage ruling  #sports,1,0
clydedaws0n,"#local NHL Draft: Sharp, Skinner Both on Trade Block",1,0
clydedaws0n,Best week in Washington: Obama's legacy  #politics,1,0
clydedaws0n,"#news #Chicago Report: Penguins, Bruins, Canadiens Among Those Expressing Serious Interest In Blackhawksâ€?Patrick Sharp",1,0
clydedaws0n,Escaped murderer Richard Matt fatally shot by police: Second inmate David Sweat still on the loose Â Â Â Â Â Â Â  http://t.co/AjTh6EOAmF #breaking,1,0
clydedaws0n,Correction: Abortion Decline-Illinois story  #health,1,0
clydedaws0n,Francisco Lindor continues reaching early milestones: Indians shortstop Francisco Lindor co... http://t.co/Wv3OSdU8aZ #Cleveland #sports,1,0
clydedaws0n,New York Escaped Prisoner Richard Matt Is Reported Killed  #news,1,0
clydedaws0n,Obama health care law survives second Supreme Court fight  #health,1,0
jacquelinisbest,"30-year-old Donaldsonville man dies in crash on La. 3089, hit 18-wheeler  #news",1,0
jacquelinisbest,"#news #Chicago Report: Penguins, Bruins, Canadiens Among Those Expressing Serious Interest In Blackhawksâ€?Patrick Sharp",1,0
jacquelinisbest,Historic gay marriage ruling stirs emotion across US  #Texas,1,0
jacquelinisbest,"N.Y. prison escapee shot, killed; other inmate sought  #news",1,0
jacquelinisbest,Francisco Lindor continues reaching early milestones: Indians shortstop Francisco Lindor co... http://t.co/Wv3OSdU8aZ #Cleveland #sports,1,0
jacquelinisbest,City vehicles targeted by thieves: Shaker Heights police blotter: City workers told Shaker Heights police someone broke into a...  #crime,1,0
jacquelinisbest,"#local NHL Draft: Sharp, Skinner Both on Trade Block",1,0
jacquelinisbest,Correction: Abortion Decline-Illinois story  #health,1,0
jacquelinisbest,Car break-in suspects caught after brief foot chase: Cleveland Heights police blotter: Three teenage boys led police on a foot...  #crime,1,0
jacquelinisbest,Celebrity photos of the week  #showbiz,1,0
jacquelinisbest,Best week in Washington: Obama's legacy  #politics,1,0
jacquelinisbest,Donald Trump's war with Univision gets nasty  #entertainment,1,0
jacquelinisbest,Supreme Court declares nationwide right to same-sex marriage  #politics,1,0
emmettmth,SCOTUS Rules States Cannot Ban Same-Sex Marriage âž?5-4 Decision âž?Kennedy Went With Liberals â€?BB4SP http://t.co/Cyogdy5yOs,1,0
arm_2_alan,Bruins trade D Hamilton to Flames for draft picks  #sports,1,0
politweecs,"#Obama 'This law is working, and it's going to keep doing just that ... This is health care in America' http://t.co/txL5tUT5XV",0,0
chesplayschess,New Orleans teen pleads guilty to obstruction in high schooler's death  #news,1,0
arm_2_alan,Supreme Court's landmark ruling legalizes gay marriage nationwide  #US #news,1,0
politweecs,#Obama 'Someday our grandkids will ask us if there was really a time when America discriminated against people who http://t.co/JWr0E17xr1,0,0
chesplayschess,Connecticut court upholds $1 million award in priest sex abuse case  #US #news,1,0
chesplayschess,"#local Charges say Minneapolis man was driving drunk when he struck pedal pub, injuring 12 people",1,0
emmettmth,Thx Bill @Col_Obvious @ScotsFyre @TCC_Grouchy @GameOnJD @Double_R_OKC @SlickeryTrigger @RonD1954,1,0
politweecs,"#JebBush 'As President of the USA,I would make fixing our broken health care system one of my top priorities. I will http://t.co/nOzKaDPMcT",0,0
guillnavarrete,#news Fabric store in north Wichita robbed at knifepoint,1,0
politweecs,"John Boehner: #Obamacare  is fundamentally broken, increasing health care costs for millions of Americans. Today's http://t.co/53o54D4Ulz",0,0
chesplayschess,.@bookem57 SCOTUS neither wrote nor passed any law. @Junebug1952 @_CFJ_ @LilMissPrepper @MDBishop82,1,0
guillnavarrete,Greek prime minister puts bailout deal to referendum July 5  #business,1,0
arm_2_alan,"Wheels stolen from car dealership: Avon police blotter: Breaking and entering, Chester Road: Joyce Buick GMC reported wheels m...  #crime",1,0
chesplayschess,U.S. compares China's South China Sea moves to Russia's in Ukraine  #news,1,0
arm_2_alan,"MT @Stonewall_77: #WakeUpAmerica - Isis, Pay Attention This Is A Difficult Concept. #Veterans #tcot #2A http://t.co/Cihelv40go #PJNET",1,0
jenn_abrams,The first nail in the coffin of America #LoveWins,0,0
chesplayschess,CNN's Big Dummy Brian Stelter 'Accidentally' Insults Wolf Blitzer: 'I'm a Twitter dunce' http://t.co/z36xDhDFwC,1,0
chesplayschess,'@AmyMek @2AFight @mundyspeaks @JohnFromCranber @jjauthor @AlexisinNH @STOPTHiS @Mike_Beacham @Rockprincess818 @AHMalcolm Thank you Amyï¿½ï¿½Hugs',1,0
chesplayschess,Vigilantes deliver appropriate justice to a driver illegally parked in a disabled bay http://t.co/TGwGk6MuNN http://t.co/9hdFcsCBJG,1,0
politweecs,#California governor blocks #parole of killer who buried man alive http://t.co/bn38V7VXMh,0,0
politweecs,Corporate America jumps in quickly to support #MarriageEquaility #LoveWins forever! http://t.co/uMUcdZUuww,0,0
arm_2_alan,Woman Harboring Cop Shooting Fugitive Gets Upset When Police Show Up âž?To Me He Didnâ€™t Do No Wrong âž?Just Shot A Cop http://t.co/XiQ1p6EnF9,1,0
arm_2_alan,Being drunk on a plane can now get you banned for life http://t.co/6dfIYL1K9Z http://t.co/tkUPPGADiu,1,0
chesplayschess,See the incredible photos taken by travellers around the world http://t.co/65Kzm5pTXx http://t.co/ahCjeQGe76,1,0
chesplayschess,This gay choir singing the American national anthem is truly wonderful #LoveWins http://t.co/FGiTqMnvRj http://t.co/sWHvJrzvZ5,1,0
chesplayschess,Islamic State 'targeted Armed Forces Day event in UK' http://t.co/H9sLddk7VA http://t.co/6tIWJenTXJ,1,0
chesplayschess,Superpower?! https://t.co/jvxOpd5p1h,1,0
guillnavarrete,"Obamaâ€™s Sharia Enforcement âž?US Troops Put on Drinking, Eating Restrictions For Ramadan http://t.co/4cLhk9E85Z",1,0
arm_2_alan,"Robots are going to make us into their pets, according to Appleâ€™s co-founder http://t.co/ovwwy0BwXp http://t.co/rxUMyBoMoQ",1,0
chesplayschess,"As negotiators try to reach a deal, significant obstacles remain for nuclear talks with Iran: http://t.co/FSLelxsrKI",1,0
guillnavarrete,EPA Chief Threatens Americans Not On Board With New Climate Agenda âž?â€œIâ€™m Going To Come Knocking On Their Doorsâ€â€? http://t.co/8lh1XIcseK,1,0
guillnavarrete,ï¿½ï¿½ Obama's eulogy 'rousing' or more like 'a race hate speech with a southern accent?' \| BizPac Review http://t.co/iBOZClehpo,1,0
emmettmth,UK political parties rented fake supporters during the general election http://t.co/kTNqOtu8RI http://t.co/iKvbF9x6pt,1,0
jenn_abrams,The World's ugliest dog is Quasi Modo. Hope it will never know the reason of the applause and medal and stuff http://t.co/seAQ1AbpC2,0,0
